date,sentiment_mean,sentiment_volatility,tweet_volume,StringencyIndex_Average,daily_new_cases,daily_new_deaths,C1_School_closing,C2_Workplace_closing,C4_Restrictions_gatherings,C6_Stay_at_home,C7_Internal_movement,C8_International_travel,H6_Facial_coverings
2020-05-30,-0.011746435621480703,-0.007730128546165477,-394024.0,0.0,-454.16666666668607,-40.000000000003666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-31,0.011747520961473402,0.008123363875531281,136031.0,0.0,-667.5,-59.33333333333209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,-0.0050953935921721,0.00226660795230868,-28716.0,-0.5400000000000063,-79.33333333331393,22.83333333333212,0.0,0.0,-0.16666666666666652,0.0,0.0,0.0,0.0
2020-06-02,0.0037023394479610006,-0.002200638975222574,285.0,0.0,317.33333333331393,43.50000000000364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03,0.007381725626533796,0.0007308489738518942,49808.0,0.0,-155.66666666668607,-1.8333333333357587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04,0.0048196108934285,-0.014003963932221503,-1051102.0,0.0,1406.166666666686,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-05,-0.006133219603882897,0.01986207036255999,1176061.0,-1.8516666666666666,-287.66666666668607,-24.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-06,-0.008824378757972602,-0.006015278203550384,-186684.0,0.0,-1057.333333333314,-41.33333333332848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07,-0.010823232495794598,0.04013451474635041,-425720.0,0.0,-422.16666666662786,-32.00000000000364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,0.042285117461925606,-0.022309481408769316,263447.0,-1.5433333333333294,-84.16666666674428,8.0,-0.16666666666666696,0.0,-0.3333333333333335,0.0,0.0,0.3333333333333335,0.0
2020-06-09,-0.008084087905735102,-0.015224595231589977,-47257.0,-0.30833333333333,578.1666666667443,62.83333333333576,-0.16666666666666652,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,-0.0065040232688807,-0.0003674283019016178,83032.0,0.0,253.16666666662786,-5.666666666667879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-11,0.003569757537930901,0.0010895066183007063,193213.0,0.0,47.0,-14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,-0.0063408040590179,0.017286769039177086,117686.0,-1.6216666666666697,559.8333333333139,3.3333333333321207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-13,-0.013413303892338198,-0.0027504936119029932,-367798.0,0.0,-275.16666666662786,-25.33333333333212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14,-0.0545009612529843,0.05745502162178312,143225.0,0.0,-891.6666666666861,-54.83333333333212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,0.0581984915187221,-0.03481831963954013,683224.0,-0.9266666666666623,407.5,4.0,0.0,-0.16666666666666652,0.0,0.0,0.0,0.0,0.0
2020-06-16,0.0158004004096918,-0.03869556866052071,51710.0,0.0,595.0,64.16666666666424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17,0.0014943875293349992,0.004838903150865936,-200914.0,0.0,398.83333333331393,-8.166666666664241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,-0.0163671467031204,-0.006525009292465411,-15020.0,0.0,200.5,-11.333333333335759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,0.0024083161880599988,0.0030000676823481176,-39156.0,0.0,447.5000000000582,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,-0.006666749619735596,0.005021975005060075,-23180.0,0.0,87.33333333325572,-8.999999999996362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,0.009117705369995698,0.015569923408748298,-258349.0,0.0,-1015.9999999999418,-44.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,0.004492003172699099,-0.0182977907485094,377462.0,-0.30833333333333,741.8333333333139,9.666666666664241,0.0,-0.16666666666666674,0.0,0.0,0.0,0.0,0.16666666666666674
2020-06-23,-0.014760309341652601,0.0015819833368567182,206133.0,0.30833333333333,1467.833333333314,63.00000000000364,0.16666666666666652,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-24,-0.010952807202133697,0.00870418519472027,-77851.0,0.0,-441.4999999999418,5.833333333332121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-25,0.0166830165013889,-0.0028198485717852995,25119.0,0.0,496.16666666662786,-35.16666666666788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,0.004162623304011098,0.00723642253196749,57970.0,-4.6299999999999955,1612.1666666666279,6.333333333335759,-0.16666666666666652,-0.16666666666666674,-0.3333333333333335,-0.16666666666666674,-0.3333333333333335,0.0,0.16666666666666652
2020-06-27,-0.005668185845097602,-0.010808565556098992,-124489.0,0.0,-1347.9999999999418,-21.66666666666788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,0.026363557878647907,0.025447198987857245,-73629.0,0.0,288.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,-0.016622781902484507,-0.02134009803077125,137640.0,0.0,-199.5000000000582,7.833333333332121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,-0.008838872631524497,-0.006168272723292789,45864.0,0.0,1396.5000000000582,32.16666666666788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,0.008946048502911898,0.007404396634124899,438309.0,2.7783333333333218,-198.5,20.0,0.16666666666666652,0.16666666666666674,0.0,0.33333333333333337,0.0,0.0,0.0
2020-07-02,0.0027298508713103978,-0.005073570419117268,-801512.0,0.0,969.1666666666279,9.833333333335759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03,0.026914851857283706,0.013411751746962963,-117559.0,0.0,-472.16666666668607,-15.833333333335759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04,-0.0312749866874246,0.010159336419966802,630076.0,-0.23166666666666202,-934.6666666666279,-60.33333333333212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,-0.015696382048688,-0.022657241524481175,-248272.0,0.0,1284.8333333333721,3.8333333333321207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,-0.010922417771729403,0.012061416586651774,163977.0,-0.9266666666666623,-1711.3333333333721,8.0,0.0,0.0,0.0,0.0,-0.16666666666666652,0.0,0.0
2020-07-07,0.0198659363602286,-0.013356628858603559,112364.0,0.0,2322.0,125.83333333332848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,0.00040401992819660143,0.007022841335357688,-71300.0,1.0799999999999983,531.0,-48.83333333332848,0.0,0.0,0.16666666666666696,0.16666666666666674,0.0,0.0,0.0
2020-07-09,-0.0021856657531010015,-0.010188158733742625,-120385.0,-0.30833333333334423,-80.16666666662786,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,0.005732303931868098,0.002586717751477896,111667.0,0.0,1405.8333333332557,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-11,0.008024365422581205,-0.004297129835341973,-277911.0,0.0,-1303.0,-7.166666666664241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-12,0.0044266155604442,-0.0027467813280019904,156077.0,0.0,-80.66666666662786,-52.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,0.006633515354203104,0.012523012483193596,143048.0,-0.61666666666666,-50.83333333325572,0.6666666666642413,-0.16666666666666652,0.0,0.0,0.0,0.0,0.0,0.16666666666666674
2020-07-14,-0.000761383283572406,-0.014990364012073515,85285.0,0.0,1118.9999999998836,74.66666666667152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-15,-0.019076178906638597,0.004490552572149892,-24078.0,0.0,-18.833333333255723,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,-0.014630203570433403,0.0016482249557429052,-23075.0,-0.61666666666666,792.6666666666279,-2.6666666666715173,0.0,0.0,0.0,-0.16666666666666674,0.0,0.0,0.33333333333333326
2020-07-17,0.014411082656843398,-0.0063745110139578065,-69250.0,0.0,-742.8333333333721,-0.6666666666642413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18,0.018830947398104404,0.03256856360683369,-374703.0,0.0,-326.5,-10.666666666664241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-19,-0.016104135406901504,-0.0238170136753022,-39216.0,0.0,-944.9999999998836,-72.66666666667152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,0.0034814403350093004,0.005986862956890215,177504.0,0.0,391.16666666651145,16.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,0.005055517386205001,-0.0039797693991383,-6758.0,0.0,1184.1666666667443,86.66666666666424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-22,-0.001375848869130801,-0.0061666268776046085,-79298.0,0.0,-147.5,29.500000000007276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,-0.0157011802728017,0.04116927909721829,-29967.0,0.0,126.0,-28.833333333343035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.010990896129256501,-0.039860185646091395,-40066.0,0.0,1159.1666666667443,4.333333333343035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-25,-0.0018424219968107974,-0.008535234751438886,-109266.0,0.0,-1865.5000000001164,-25.833333333343035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-26,0.0051494620024461965,0.00293088346643941,-113204.0,0.0,-1351.3333333332557,-63.499999999992724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,-0.0007892839256557968,0.0036757451780565775,489729.0,0.0,744.3333333332557,89.33333333332848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-28,-0.0042057514444258995,0.000265438467704493,278090.0,0.0,685.5,19.666666666671517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,0.015341595193668199,0.0031431149773778477,-160037.0,0.0,45.66666666674428,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,-0.004289903845088601,0.010424437709272982,-38369.0,0.0,851.0,-20.500000000007276,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999998
2020-07-31,-0.006059414972490698,0.005433911642305611,-101328.0,0.0,-843.6666666667443,-17.333333333328483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-01,0.004583086870824295,-0.013601295132234514,-333571.0,0.9266666666666623,-1170.5,-18.66666666666424,0.0,0.0,0.0,0.0,0.16666666666666652,0.0,0.16666666666666696
2020-08-02,0.004895671379812401,-0.0045226458735482256,214570.0,0.6166666666666671,-1801.1666666666279,-102.0,0.0,0.16666666666666674,0.0,0.0,0.0,0.0,0.0
2020-08-03,-0.012517509569869398,0.01301867698129372,61813.0,0.6166666666666671,-789.1666666666279,19.499999999992724,0.16666666666666652,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,0.005696076304943301,-0.0063012325747383024,-84207.0,0.0,3363.8333333332557,112.16666666667152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-05,9.522555596101767e-06,-0.009530904817484198,44558.0,0.0,-1310.1666666666279,20.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-06,-0.005589311428619702,0.0019500116194268169,68597.0,0.0,981.5,-29.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,0.004962957259061797,-0.0023451499359282146,-136677.0,0.0,84.66666666674428,15.833333333335759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-08,-0.013013476480490699,0.012714555189598797,-220426.0,2.854999999999997,507.66666666651145,-37.500000000007276,0.0,0.33333333333333326,0.16666666666666652,0.16666666666666674,0.3333333333333335,0.0,0.0
2020-08-09,0.007226149892262404,-0.006977523522925577,340763.0,0.0,-1582.4999999998836,-82.83333333332848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,0.0012354176358562938,0.010495476691825156,88589.0,0.0,-403.33333333337214,-7.333333333328483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11,0.008846840706583502,-0.008346453784956798,-73157.0,0.0,904.0,91.83333333332848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12,-0.015068209377739901,0.006953640616354895,-214258.0,7.7933333333333366,-330.33333333337214,74.33333333332848,0.3333333333333335,0.5,0.666666666666667,0.33333333333333326,0.33333333333333326,0.0,0.16666666666666652
2020-08-13,0.005796648606471201,-0.009916426063742101,125952.0,-0.6183333333333394,-548.9999999998836,-83.49999999999272,-0.16666666666666652,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,0.0193555908355212,0.0031251358268897245,-66675.0,0.0,3122.1666666665114,40.33333333332848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-15,0.0006239331491044026,0.00022425925550839665,-496218.0,0.0,-3046.9999999998836,-34.33333333332848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-16,-0.0264672553394239,-0.0020913633085358208,-5148.0,0.0,-2967.5,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,0.010847211451391302,0.0007351047032638225,499019.0,0.0,498.9999999998836,-26.166666666671517,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666652
2020-08-18,0.0003120528944163953,0.004516551425203297,-70642.0,0.9266666666666765,1363.0000000001164,128.16666666667152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,0.010631200972968206,-0.006372615799231485,-75967.0,0.0,1.1666666666278616,-89.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,0.0032502970131604025,0.009247821207910678,75455.0,0.0,-84.66666666662786,62.83333333332848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,-0.007008603460628607,-0.012486890997936484,353123.0,0.0,507.3333333332557,7.166666666671517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-22,0.007379049787668901,0.016102369202629307,-379109.0,0.0,-465.16666666662786,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-23,-0.014271720178462802,-0.027503680753294513,461383.0,0.46333333333332405,-2291.0,-79.66666666666424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,0.006659405647019903,0.007821636819061006,-62366.0,0.0,452.5,-5.833333333335759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,-0.007633019779021803,0.007055688068768773,-86623.0,-0.46333333333332405,1377.0,131.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,-0.0039771977142763,-0.01755952298170438,69639.0,0.0,-57.83333333325572,-13.833333333335759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,0.0036016460163982994,0.018631095374710582,-52760.0,0.0,1441.8333333332557,-8.499999999992724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,-0.0013007311910114006,-0.006153337234650169,-62843.0,0.46333333333332405,-711.1666666667443,-27.833333333343035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-29,0.0016483447761629008,-0.0014982111481720017,-568183.0,0.0,-603.6666666665114,2.6666666666715173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-30,-0.0017848131848077,-0.004330024239160402,212593.0,0.0,-1414.5000000002328,-81.33333333332848,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666696
2020-08-31,0.018798394995387907,0.026388705864280215,230645.0,-3.8583333333333343,-30.49999999976717,3.3333333333284827,-0.16666666666666696,-0.3333333333333335,0.0,-0.33333333333333326,-0.33333333333333326,0.0,0.0
2020-09-01,-0.011148437617427509,-0.023967150188819536,-59839.0,-0.3083333333333371,1336.8333333332557,94.33333333332848,-0.16666666666666652,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-02,0.0012930361276392022,0.0029098980074983016,76952.0,0.0,-285.6666666667443,3.6666666666715173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,-0.010736924797224497,0.007094005864054426,91375.0,0.0,895.3333333334886,-1.3333333333284827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,0.006017527069257997,0.002795175301248509,-644681.0,0.0,604.3333333332557,-20.000000000007276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-05,-0.006180923023588601,0.005891995711844178,-452994.0,0.0,-945.0,-27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-06,0.0011437190026598043,-0.011091210715893418,6558.0,0.0,-2176.0,-58.499999999992724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,-0.0095623003327941,0.0031074006913549,686193.0,0.0,-742.5,-17.166666666671517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-08,0.003325198391097496,-0.007971812409003687,167332.0,-0.61666666666666,536.3333333332557,25.16666666666424,-0.16666666666666652,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-09,0.002722530970808504,0.005511275496784707,386991.0,0.0,953.0000000002328,103.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-10,-0.0013739632218709025,0.010479882823013487,49257.0,0.0,1099.4999999997672,-31.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,0.006881254524181403,-0.014226057221789712,-532827.0,0.0,945.8333333334886,37.83333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-12,-0.009897161429820403,0.017957467648608116,-333929.0,-0.46333333333333826,86.83333333325572,-65.66666666666424,0.0,0.0,-0.16666666666666696,0.0,0.0,0.0,0.0
2020-09-13,-0.010954036004833897,0.011584888939615012,7036.0,0.0,-907.5,-58.16666666667152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,0.009146358817997198,-0.013048236377650124,417629.0,0.23166666666666913,-1233.8333333334886,5.500000000007276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-15,0.0177563721490294,0.0015530946577351212,48579.0,0.0,793.5000000002328,129.33333333332848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-16,-0.008114724348295098,-0.013590175945809801,200196.0,0.0,294.5,-42.66666666667152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-17,-0.0084086843291021,0.015143007725280877,-177929.0,0.0,1097.8333333332557,-13.166666666656965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,0.0156496544730432,-0.011117685439361702,-332492.0,-1.0799999999999912,980.1666666665114,17.833333333328483,0.0,0.0,0.0,0.0,-0.16666666666666674,0.0,0.0
2020-09-19,-0.009330877203988702,-0.011539756182182781,-955153.0,0.0,-796.1666666665114,-50.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-20,0.013966822011148898,0.02586467742860138,343931.0,-0.7716666666666754,-746.6666666665114,-66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21,-0.004035734210136095,-0.009108753973646355,929858.0,-1.3899999999999935,-1386.8333333334886,25.166666666671517,-0.16666666666666674,-0.16666666666666652,0.0,0.0,0.0,0.0,0.0
2020-09-22,-0.003753248584945204,-0.0023726563486820007,125868.0,0.0,1047.1666666665114,103.16666666666424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-23,0.0115590839930712,-0.008257119882852715,-97583.0,-0.46333333333333115,711.0000000002328,8.166666666664241,0.0,0.0,-0.16666666666666652,0.0,0.0,0.0,0.0
2020-09-24,-0.0174808186060149,-0.007256000095450299,-206245.0,0.30833333333333,1387.8333333332557,-28.833333333328483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,0.002667015050670102,0.01869497068129017,-525876.0,0.0,-128.33333333325572,1.6666666666642413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-26,0.005298250917022497,-0.006407371695730968,-192728.0,0.0,-799.5000000002328,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-27,-0.003705804295806997,-0.004656808145123592,-400816.0,0.0,-1757.333333333023,-75.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,-0.0241739175975314,0.03304864096859689,478472.0,-1.2333333333333272,321.16666666651145,7.833333333335759,-0.16666666666666652,-0.16666666666666674,0.0,0.0,0.0,0.0,0.0
2020-09-29,0.0139906866428121,-0.01709704517273769,326414.0,0.0,1422.3333333332557,88.16666666667152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,0.0074127412660906986,-0.0129480269316673,-529278.0,0.0,-543.6666666665114,6.833333333328483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-01,0.0002792033667487967,0.003134375298299963,523548.0,0.0,1187.4999999997672,-0.1666666666715173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,0.021480680113865308,0.0070680605932257334,1163742.0,0.0,1257.666666666977,10.833333333343035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-03,-0.014065608361439802,-0.009757998870920825,-49234.0,0.0,245.8333333330229,-41.16666666667152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04,-0.0087398581438414,0.0031413835762391096,-234162.0,0.3083333333333229,-1044.333333333023,-56.33333333333576,0.0,0.0,0.0,0.16666666666666652,0.0,0.0,0.0
2020-10-05,-0.012865878079482002,0.011588453327175285,91240.0,0.0,-811.0000000002328,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.006249090413403498,-0.0086336045602608,129674.0,0.0,1442.1666666667443,38.16666666667152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.001972319332886399,0.015106340475367519,-245895.0,-2.6999999999999957,703.1666666667443,40.0,-0.16666666666666674,-0.16666666666666652,-0.5,0.0,0.0,0.0,-0.16666666666666696
2020-10-08,0.009434241717615803,-0.02391973948321069,-41485.0,0.0,2050.499999999767,8.666666666664241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,-0.0074124507053633035,0.0017174971105295977,-86381.0,0.0,-1064.9999999997672,-4.166666666671517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,-0.0181662169662682,0.00221742031295169,-151257.0,0.0,152.5,-46.499999999992724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.015340981680955202,0.0001708381683669935,-170249.0,0.0,-1786.5000000002328,-29.666666666671517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.003838790986894297,0.0122710265128399,281370.0,-1.2333333333333272,-530.6666666665114,-12.833333333328483,0.0,0.0,0.0,0.0,-0.16666666666666674,0.0,0.0
2020-10-13,0.015843025317212198,-0.010977999513868963,-63475.0,0.0,2139.0,62.83333333332848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,-0.013790995421792497,-0.005179998517627404,-242672.0,0.0,1734.1666666667443,38.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,-0.0016479977195796996,0.0031909750273893533,-242273.0,0.0,666.1666666665114,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,0.0006328298975103036,0.016106152515590222,-177013.0,0.0,476.00000000023283,18.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.000605825543119401,-0.01833112774608081,-174777.0,0.0,-2553.8333333334886,-20.166666666671517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0318565272221677,0.029615954813055623,178627.0,0.0,-261.5,-58.499999999992724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,-0.025083761354447204,-0.017681244875000612,380229.0,0.9249999999999972,3203.0,14.499999999992724,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20,-0.002796944821101703,-0.011637539653709505,-20717.0,0.0,-669.1666666667443,75.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.003169649827675404,0.003375897673042305,-263234.0,4.398333333333333,708.3333333334886,41.16666666666424,0.16666666666666674,0.16666666666666652,0.16666666666666652,0.16666666666666674,0.16666666666666674,0.0,0.0
2020-10-22,0.005904732300480393,0.004143510201556289,131746.0,0.3083333333333371,2188.1666666665114,-46.499999999992724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,-0.009438505913986796,-0.007666682983422102,-73804.0,1.2349999999999923,250.0,9.833333333328483,0.0,0.0,0.0,0.16666666666666674,0.16666666666666674,0.0,0.0
2020-10-24,-0.0014964903046440978,0.0028545730609246256,-75886.0,0.0,-431.99999999976717,1.1666666666642413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,-0.016406926422596606,0.002515854112380367,189302.0,0.0,-3476.166666666977,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-26,0.006359436702817904,-0.0022089041719968727,-43194.0,0.0,1235.0000000002328,23.666666666671517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,0.0,0.0,0.0,0.0,2463.8333333332557,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-28,-0.0010877669953930982,-0.005898057415083313,-474330.0,-1.2349999999999923,1887.0,7.999999999992724,-0.16666666666666674,0.0,0.0,-0.16666666666666674,0.0,0.0,0.0
2020-10-29,0.019286288083304494,0.0064476194898057115,391931.0,0.0,488.1666666667443,-1.8333333333284827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,-0.013236580599206696,0.00729204122195809,171838.0,0.30833333333333,1587.9999999997672,20.33333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-31,0.0093250871607602,-0.003258297456119774,72052.0,0.0,-2947.999999999767,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,-0.008095527007555003,0.00023312499746458437,-129789.0,0.0,-1158.8333333334886,-73.66666666667152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.013018118092438004,-0.008758266872468778,-71596.0,0.0,414.83333333348855,31.83333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,0.018050207640591502,0.013568390020503751,-697875.0,0.0,7500.0,160.83333333333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-04,-0.0137495718254224,-0.009497492593146695,-185836.0,0.0,-3567.3333333334886,-98.66666666667152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,0.00028060286374329,-0.005295397947406355,366179.0,0.0,4706.333333333489,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,0.0009788360778562044,0.0011943493707632924,-267802.0,0.15333333333333599,-177.16666666674428,2.500000000007276,0.16666666666666674,0.16666666666666674,0.0,-0.16666666666666674,-0.16666666666666674,0.0,0.0
2020-11-07,0.009181811208968299,0.004696226174488782,484341.0,0.0,-164.5,-11.333333333343035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-08,-0.027241780647317297,0.016507947410685286,-659358.0,0.30833333333333,-2049.3333333334886,-88.66666666665697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,0.0440185283111656,-0.0031969694729916953,1185129.0,-0.461666666666666,265.6666666669771,48.666666666656965,-0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,-0.025100890470359502,-0.0036370438421303164,-227860.0,-0.3100000000000023,3058.499999999767,99.33333333334303,0.0,-0.16666666666666674,0.0,0.0,0.0,0.0,0.0
