date,sentiment_mean,sentiment_volatility,tweet_volume,StringencyIndex_Average,vol_smooth,str_smooth
2020-09-02,0.0597796568151662,0.2499278509724636,3742416.0,65.27666666666666,0.2526366183568154,67.63547619047618
2020-09-03,0.0490427320179417,0.257021856836518,3833791.0,65.27666666666666,0.2527000307746769,67.10642857142857
2020-09-04,0.0550602590871997,0.2598170321377665,3189110.0,65.27666666666666,0.2540418021262383,66.51119047619046
2020-09-05,0.0488793360636111,0.2657090278496107,2736116.0,65.27666666666666,0.2564393173149448,65.91595238095238
2020-09-06,0.0500230550662709,0.2546178171337173,2742674.0,65.27666666666666,0.2578709487212609,65.32071428571427
2020-09-07,0.0404607547334768,0.2577252178250722,3428867.0,65.27666666666666,0.25597667938858765,65.27666666666666
2020-09-08,0.0437859531245743,0.2497534054160685,3596199.0,64.66,0.2563674583101738,65.18857142857142
2020-09-09,0.0465084840953828,0.2552646809128532,3983190.0,64.66,0.2571298625873723,65.10047619047619
2020-09-10,0.0451345208735119,0.2657445637358667,4032447.0,64.66,0.2583759635729936,65.01238095238094
2020-09-11,0.0520157753976933,0.251518506514077,3499620.0,64.66,0.25719045991246653,64.92428571428572
2020-09-12,0.0421186139678729,0.2694759741626851,3165691.0,64.19666666666666,0.2577285951000486,64.77
2020-09-13,0.031164577963039,0.2810608631023001,3172727.0,64.19666666666666,0.2615061730955604,64.61571428571428
2020-09-14,0.0403109367810362,0.26801262672465,3590356.0,64.42833333333333,0.2629758029383572,64.49452380952381
2020-09-15,0.0580673089300656,0.2695657213823851,3638935.0,64.42833333333333,0.2658061337906882,64.46142857142856
2020-09-16,0.0499525845817705,0.2559755454365753,3839131.0,64.42833333333333,0.2659076858655056,64.42833333333333
2020-09-17,0.0415439002526684,0.2711185531618562,3661202.0,64.42833333333333,0.266675398640647,64.39523809523808
2020-09-18,0.0571935547257116,0.2600008677224945,3328710.0,63.348333333333336,0.2678871645275637,64.20785714285714
2020-09-19,0.0478626775217229,0.2484611115403117,2373557.0,63.348333333333336,0.2648850412957961,64.08666666666666
2020-09-20,0.0618294995328718,0.2743257889689131,2717488.0,62.57666666666666,0.26392288784816936,63.855238095238086
2020-09-21,0.0577937653227357,0.2652170349952667,3647346.0,61.18666666666667,0.26352351760111464,63.39214285714285
2020-09-22,0.0540405167377905,0.2628443786465847,3773214.0,61.18666666666667,0.2625633257817146,62.92904761904761
2020-09-23,0.0655996007308617,0.254587258763732,3675631.0,60.723333333333336,0.26236499911416555,62.39976190476191
2020-09-24,0.0481187821248468,0.2473312586682817,3469386.0,61.031666666666666,0.2589668141865121,61.91452380952381
2020-09-25,0.0507857971755169,0.2660262293495719,2943510.0,61.031666666666666,0.2598275801332374,61.583571428571425
2020-09-26,0.0560840480925394,0.2596188576538409,2750782.0,61.031666666666666,0.26142154386374156,61.25261904761904
2020-09-27,0.0523782437967324,0.2549620495087173,2349966.0,61.031666666666666,0.25865529536942794,61.03190476190476
2020-09-28,0.028204326199201,0.2880106904773142,2828438.0,59.79833333333334,0.2619115318668633,60.83357142857143
2020-09-29,0.0421950128420131,0.2709136453045765,3154852.0,59.79833333333334,0.26306428424657635,60.6352380952381
2020-09-30,0.0496077541081038,0.2579656183729092,2625574.0,59.79833333333334,0.2635469070478874,60.50309523809524
2020-10-01,0.0498869574748526,0.2610999936712092,3149122.0,59.79833333333334,0.26551386919116277,60.32690476190476
2020-10-02,0.0713676375887179,0.2681680542644349,4312864.0,59.79833333333334,0.26581984417900034,60.15071428571429
2020-10-03,0.0573020292272781,0.2584100553935141,4263630.0,59.79833333333334,0.2656471581418108,59.97452380952381
2020-10-04,0.0485621710834367,0.2615514389697532,4029468.0,60.10666666666666,0.2665884994933873,59.84238095238096
2020-10-05,0.0356962930039547,0.2731398922969285,4120708.0,60.10666666666666,0.26446409975333224,59.886428571428574
2020-10-06,0.0419453834173582,0.2645062877366677,4250382.0,60.10666666666666,0.2635487629579167,59.93047619047619
2020-10-07,0.0439177027502446,0.2796126282120352,4004487.0,57.406666666666666,0.26664119293493466,59.58880952380952
2020-10-08,0.0533519444678604,0.2556928887288245,3963002.0,57.406666666666666,0.2658687493717369,59.24714285714286
2020-10-09,0.0459394937624971,0.2574103858393541,3876621.0,57.406666666666666,0.26433193959672535,58.90547619047619
2020-10-10,0.0277732767962289,0.2596278061523058,3725364.0,57.406666666666666,0.2645059039908384,58.563809523809525
2020-10-11,0.0431142584771841,0.2597986443206728,3555115.0,57.406666666666666,0.26425550475525555,58.17809523809524
2020-10-12,0.0469530494640784,0.2720696708335127,3836485.0,56.17333333333334,0.26410261597476753,57.61619047619047
