date,sentiment_mean,sentiment_volatility,tweet_volume,source_file
2020-11-01,0.04685495495882302,0.2650055216137705,3371046,corona_tweets_228.csv
2021-09-25,0.05267964408918168,0.26325331732625257,1647906,corona_tweets_556.csv
2020-07-19,0.04615230153851471,0.2570537956543106,3600404,corona_tweets_123.csv
2022-02-14,0.05937210301113679,0.2478653226567881,1429178,corona_tweets_698.csv
2021-09-07,0.05834663685622134,0.2530449355884253,2618317,corona_tweets_538.csv
2022-06-11,0.04145738957648129,0.26929924267067357,632710,corona_tweets_815.csv
2020-07-20,0.04963374187352409,0.26304065861120085,3777908,corona_tweets_124.csv
2022-07-15,0.042784577511221694,0.2656978492274996,807344,corona_tweets_849.csv
2021-12-29,0.039769502083221,0.2578338539968304,3403732,corona_tweets_651.csv
2020-05-31,0.039001322357223936,0.24879773523785695,3234848,corona_tweets_74.csv
2021-03-23,0.06099441973092439,0.2532086271886584,2612589,corona_tweets_370.csv
2022-03-10,0.06268480892841115,0.25950605316442216,1033861,corona_tweets_722.csv
2022-04-07,0.06377684481057791,0.25897264681998267,1047292,corona_tweets_750.csv
2020-10-10,0.027773276796228964,0.25962780615230585,3725364,corona_tweets_206.csv
2020-06-30,0.03988411712302807,0.2566783809624706,3926862,corona_tweets_104.csv
2022-08-06,0.040872695946684655,0.2485628474376487,637663,corona_tweets_871.csv
2020-06-14,-0.01895953150377471,0.3247511948870304,3154328,corona_tweets_88.csv
2022-03-26,0.0680033176456007,0.2573935399664948,814413,corona_tweets_738.csv
2021-04-07,0.06184581717058973,0.26293810636664644,3044808,corona_tweets_385.csv
2021-05-03,0.05852404181778812,0.26127681162644695,3186034,corona_tweets_411.csv
2021-06-04,0.060077468880954374,0.25305021093064656,2230290,corona_tweets_443.csv
2021-12-06,0.04914534819801886,0.2617307032682729,1944412,corona_tweets_628.csv
2022-03-19,0.06370907656331025,0.2529792413141245,873441,corona_tweets_731.csv
2020-06-18,0.04016660125085383,0.2495512004453701,3673328,corona_tweets_92.csv
2022-05-22,0.06189076491899152,0.24667250995624523,777506,corona_tweets_795.csv
2022-12-06,0.04227336151015475,0.25189352228126094,928456,corona_tweets_993.csv
2021-12-09,0.04604942827904718,0.2662600927390938,2065906,corona_tweets_631.csv
2021-06-28,0.0583860975779346,0.25661717438089054,2087599,corona_tweets_467.csv
2020-07-23,0.037612230117796575,0.29406354143167623,3661885,corona_tweets_127.csv
2022-03-23,0.061645895328933775,0.24554971836346123,1069015,corona_tweets_735.csv
2022-11-19,0.057897711444781744,0.2623210326013787,528869,corona_tweets_976.csv
2022-07-16,0.06368486175710512,0.2580897857836471,688810,corona_tweets_850.csv
2021-03-03,0.05660472706198789,0.2635418067070613,3028796,corona_tweets_350.csv
2021-04-13,0.06678869474944506,0.259812684232702,3850249,corona_tweets_391.csv
2020-06-28,0.065345771657037,0.2841867517165346,3743358,corona_tweets_102.csv
2022-02-02,0.05373143511619561,0.25244292783393846,2054738,corona_tweets_686.csv
2021-02-14,0.06953160821756309,0.2679318804537607,1873301,corona_tweets_333.csv
2020-05-10,0.05457947635662383,0.26084173032309005,2208264,corona_tweets_53.csv
2020-08-13,0.04897127161338726,0.2551323818682443,3749980,corona_tweets_148.csv
2020-10-09,0.045939493762497154,0.2574103858393541,3876621,corona_tweets_205.csv
2022-07-18,0.043937997909217014,0.2508940573321202,865879,corona_tweets_852.csv
2022-01-10,0.045788519111438906,0.26083116562760106,3390261,corona_tweets_663.csv
2021-07-02,0.05679692155858217,0.25546194368065206,1635985,corona_tweets_471.csv
2020-09-23,0.06559960073086177,0.25458725876373206,3675631,corona_tweets_189.csv
2020-04-10,0.05778240003381897,0.28290579623152246,601199,corona_tweets_23.csv
2022-05-17,0.06166937115480237,0.256838900529688,930322,corona_tweets_790.csv
2022-06-23,0.052626147804564864,0.2488246492629348,860991,corona_tweets_827.csv
2022-06-25,0.04263459290976406,0.24771985305957203,662112,corona_tweets_829.csv
2021-01-11,0.05724129001687221,0.2657595521375657,3156856,corona_tweets_299.csv
2020-07-29,0.06225672607627498,0.2556833031237242,4007131,corona_tweets_133.csv
2020-11-15,0.03293908366461336,0.28178352466121515,3424942,corona_tweets_242.csv
2020-05-30,0.027253801395750506,0.2406743713623256,3098817,corona_tweets_73.csv
2020-03-19,-0.006165731082313328,0.2943170198989148,831327,corona_tweets_01.csv
2020-10-18,0.08045226430271582,0.2864936274119707,3114902,corona_tweets_214.csv
2022-08-23,0.04956448939074369,0.25520395583696115,708675,corona_tweets_888.csv
2021-09-17,0.046168278829302925,0.26563104101464696,2706436,corona_tweets_548.csv
2020-08-18,0.053642804604396695,0.2616420697705737,3610316,corona_tweets_153.csv
2022-05-30,0.05725155385981474,0.2539580266205897,617007,corona_tweets_803.csv
2022-10-05,0.04526243703307642,0.25202688617302604,676145,corona_tweets_931.csv
2020-12-05,0.05250428174085549,0.2624516496284667,2732602,corona_tweets_262.csv
2022-11-01,0.03079631210656956,0.26503189101115515,979944,corona_tweets_958.csv
